WARNING 2025-10-16 00:38:36,627 basehttp 34488 36896 "POST /api/v1/auth/login/ HTTP/1.1" 400 49
INFO 2025-10-16 00:38:55,618 basehttp 34488 37076 "POST /api/v1/auth/login/ HTTP/1.1" 200 961
INFO 2025-10-16 00:38:55,655 basehttp 34488 37160 "GET /api/v1/info-plaza/posts/ HTTP/1.1" 200 52
INFO 2025-10-16 00:39:21,370 basehttp 34488 35796 "POST /api/v1/auth/login/ HTTP/1.1" 200 961
INFO 2025-10-16 00:39:21,414 basehttp 34488 33768 "GET /api/v1/info-plaza/posts/ HTTP/1.1" 200 2141
INFO 2025-10-16 00:39:21,438 basehttp 34488 28940 "POST /api/v1/info-plaza/posts/3/like/ HTTP/1.1" 200 39
INFO 2025-10-16 00:39:21,469 basehttp 34488 33096 "GET /api/v1/info-plaza/posts/3/ HTTP/1.1" 200 838
INFO 2025-10-16 00:39:21,494 basehttp 34488 37268 "POST /api/v1/info-plaza/posts/3/like/ HTTP/1.1" 200 40
INFO 2025-10-16 00:39:21,521 basehttp 34488 17704 "GET /api/v1/info-plaza/posts/3/ HTTP/1.1" 200 839
INFO 2025-10-16 00:39:21,542 basehttp 34488 31560 "POST /api/v1/info-plaza/posts/3/like/ HTTP/1.1" 200 39
INFO 2025-10-16 01:16:59,568 basehttp 34488 36420 "GET /api/v1/auth/profile/ HTTP/1.1" 200 434
INFO 2025-10-16 01:16:59,639 basehttp 34488 37788 "GET /api/v1/auth/user-menus/ HTTP/1.1" 200 2184
WARNING 2025-10-16 01:17:05,169 log 34488 31412 Unauthorized: /api/v1/info-plaza/posts/
WARNING 2025-10-16 01:17:05,171 basehttp 34488 31412 "GET /api/v1/info-plaza/posts/?ordering=-published_at HTTP/1.1" 401 179
INFO 2025-10-16 01:17:17,336 basehttp 34488 28764 "POST /api/v1/auth/login/ HTTP/1.1" 200 925
INFO 2025-10-16 01:17:17,373 basehttp 34488 33000 "GET /api/v1/auth/user-menus/ HTTP/1.1" 200 2184
INFO 2025-10-16 01:17:20,442 basehttp 34488 34696 "GET /api/v1/info-plaza/posts/?ordering=-published_at HTTP/1.1" 200 2141
INFO 2025-10-16 01:17:23,050 basehttp 34488 30328 "POST /api/v1/info-plaza/posts/3/like/ HTTP/1.1" 200 39
INFO 2025-10-16 01:17:23,926 basehttp 34488 32504 "POST /api/v1/info-plaza/posts/3/like/ HTTP/1.1" 200 40
INFO 2025-10-16 01:17:24,739 basehttp 34488 21392 "POST /api/v1/info-plaza/posts/3/like/ HTTP/1.1" 200 39
INFO 2025-10-16 01:17:25,170 basehttp 34488 33676 "POST /api/v1/info-plaza/posts/3/like/ HTTP/1.1" 200 40
INFO 2025-10-16 01:17:25,756 basehttp 34488 35708 "POST /api/v1/info-plaza/posts/3/like/ HTTP/1.1" 200 39
INFO 2025-10-16 01:17:26,238 basehttp 34488 28792 "POST /api/v1/info-plaza/posts/3/like/ HTTP/1.1" 200 40
INFO 2025-10-16 01:17:27,504 basehttp 34488 33624 "POST /api/v1/info-plaza/posts/2/like/ HTTP/1.1" 200 39
INFO 2025-10-16 01:17:27,977 basehttp 34488 35924 "POST /api/v1/info-plaza/posts/2/like/ HTTP/1.1" 200 40
INFO 2025-10-16 01:17:28,827 basehttp 34488 35680 "POST /api/v1/info-plaza/posts/1/like/ HTTP/1.1" 200 39
INFO 2025-10-16 01:17:29,201 basehttp 34488 33828 "POST /api/v1/info-plaza/posts/1/like/ HTTP/1.1" 200 40
INFO 2025-10-16 01:17:30,022 basehttp 34488 33484 "GET /api/v1/info-plaza/posts/3/ HTTP/1.1" 200 839
INFO 2025-10-16 01:17:30,055 basehttp 34488 33120 "GET /api/v1/info-plaza/comments/?post=3 HTTP/1.1" 200 52
